cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,0.0,0.0,-1.2603062822079831,0.0,0.0,-3.0058788878109093,0.0,0.0,0.0,-2.368126748700723,0.0,0.0,0.0,0.0,-0.7830041604507619,0.0,0.0,0.0,0.0,0.0,-0.09394316264564653,0.0,0.0,0.0,0.0,0.0,0.0
